date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:30	908/908	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:35%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_A7R00KDzeuDMEsk6DOs_s2ZrOjO5c23zgXuffR4Khqc.q6qxxfVF7-gZME3a3JPerO2q6sv01F6mQnVPwcmknYo.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_A7R00KDzeuDMEsk6DOs_s2ZrOjO5c23zgXuffR4Khqc.q6qxxfVF7-gZME3a3JPerO2q6sv01F6mQnVPwcmknYofe04.js	(from https://www.theaasc.com/)
20:37:30	528/528	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:35%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_4VhSX4lEyBg9lxgOnT6eUHtdfwq4GgGv6TSm_aWIhzc.msJZjs5u5RGmKA2fbhFxLGexUv1x2UOibCSs8rzkw1U.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_4VhSX4lEyBg9lxgOnT6eUHtdfwq4GgGv6TSm_aWIhzc.msJZjs5u5RGmKA2fbhFxLGexUv1x2UOibCSs8rzkw1Ufe04.js	(from https://www.theaasc.com/)
20:37:30	502/502	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:35%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_VycJ3FTVVaVyhSCcLXYEaSJoilQ8WxeImUFAjqgR5Y8.ouOM0Q5oYPfUBV8lTR3cCyJG56DQNwRTOVgi8IFXBrA.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_VycJ3FTVVaVyhSCcLXYEaSJoilQ8WxeImUFAjqgR5Y8.ouOM0Q5oYPfUBV8lTR3cCyJG56DQNwRTOVgi8IFXBrAfe04.js	(from https://www.theaasc.com/)
20:37:31	8710/8710	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Sep%202025%2005:08:25%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_QZ6R3WHZ2xvc16JcQ7QBGg7ZW5Q69JxQSKxhelKIbIE.rnfvk6uzW1ISnGjxzePWaH83MAcUkTOsSGF6xij2QAs.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_QZ6R3WHZ2xvc16JcQ7QBGg7ZW5Q69JxQSKxhelKIbIE.rnfvk6uzW1ISnGjxzePWaH83MAcUkTOsSGF6xij2QAsfe04.js	(from https://www.theaasc.com/)
20:37:31	724/724	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:34%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jk.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jkfe04.js	(from https://www.theaasc.com/)
20:37:31	4508/4508	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0k.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0kfe04.js	(from https://www.theaasc.com/)
20:37:31	1092/1092	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0fe04.js	(from https://www.theaasc.com/)
20:37:31	3352/3352	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gs.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gsfe04.js	(from https://www.theaasc.com/)
20:37:32	4422/4422	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48U.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48Ufe04.js	(from https://www.theaasc.com/)
20:37:32	18494/18494	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeU.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeUfe04.js	(from https://www.theaasc.com/)
20:37:32	19549/19549	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCA.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCAfe04.js	(from https://www.theaasc.com/)
20:37:32	6237/6237	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0fe04.js	(from https://www.theaasc.com/)
20:37:32	13300/13300	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6I.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6Ife04.js	(from https://www.theaasc.com/)
20:37:33	6054/6054	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw.js?v=6.2.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw0559.js	(from https://www.theaasc.com/)
20:37:33	3954/3954	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvM.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvMfe04.js	(from https://www.theaasc.com/)
20:37:34	198/198	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2024%20May%202025%2002:08:12%20GMT	https://www.theaasc.com/modules/contrib/adobe_launch/js/adobe_launch_dtm_init.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/modules/contrib/adobe_launch/js/adobe_launch_dtm_inite60d.js	(from https://www.theaasc.com/)
20:37:34	1488/1488	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8fe04.js	(from https://www.theaasc.com/)
20:37:34	8053/8053	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiE.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiEfe04.js	(from https://www.theaasc.com/)
20:37:34	506/506	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YM.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YMfe04.js	(from https://www.theaasc.com/)
20:37:34	22513/22513	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddec.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddecfe04.js	(from https://www.theaasc.com/)
20:37:35	1358/1358	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3ngls.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3nglsfe04.js	(from https://www.theaasc.com/)
20:37:35	3521/3521	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:36%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-s.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-sfe04.js	(from https://www.theaasc.com/)
20:37:35	4283/4283	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyets.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyetsfe04.js	(from https://www.theaasc.com/)
20:37:35	2319/2319	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:37%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6ho.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6hofe04.js	(from https://www.theaasc.com/)
20:37:36	849/849	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Sep%202025%2010:03:12%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxU.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxUfe04.js	(from https://www.theaasc.com/)
20:37:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Nov%202025%2015:07:36%20GMT	http://unpkg.com/tabbable/dist/index.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/tabbable/dist/index.umd.68.delayed	(from https://www.theaasc.com/)
20:37:36	48/48	---M--	302	error ('Found')	text/plain	date:Tue,%2018%20Nov%202025%2015:07:36%20GMT	https://unpkg.com/tabbable/dist/index.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/tabbable/dist/index.umd.69.delayed	(from https://www.theaasc.com/)
20:37:37	29808/29808	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Nov%202025%2021:38:43%20GMT	https://unpkg.com/tabbable@6.3.0/dist/index.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/tabbable@6.3.0/dist/index.umd.js	(from https://www.theaasc.com/)
20:37:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Nov%202025%2015:07:37%20GMT	http://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/focus-trap/dist/focus-trap.umd.js	(from https://www.theaasc.com/)
20:37:37	55/55	---M--	302	error ('Found')	text/plain	date:Tue,%2018%20Nov%202025%2015:07:37%20GMT	https://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/focus-trap/dist/focus-trap.umd.js	(from https://www.theaasc.com/)
20:37:37	46858/46858	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2026%20Oct%202025%2023:52:46%20GMT	https://unpkg.com/focus-trap@7.6.6/dist/focus-trap.umd.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/unpkg.com/focus-trap@7.6.6/dist/focus-trap.umd.js	(from https://www.theaasc.com/)
20:37:38	4644/4644	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Sep%202025%2005:08:31%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYA.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYAfe04.js	(from https://www.theaasc.com/)
20:37:38	13704/13704	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6w.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6wfe04.js	(from https://www.theaasc.com/)
20:37:38	4306/4306	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSI.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSIfe04.js	(from https://www.theaasc.com/)
20:37:38	54786/54786	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Sep%202025%2005:08:31%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbM.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbMfe04.js	(from https://www.theaasc.com/)
20:37:39	65961/65961	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:03:19%20GMT	https://www.theaasc.com/hcp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/hcp.html	(from https://www.theaasc.com/)
20:37:40	41670/41670	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/Logo.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/Logo.svg	(from https://www.theaasc.com/)
20:37:41	66118/66118	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:02:37%20GMT	https://www.theaasc.com/about-aasc	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/about-aasc.html	(from https://www.theaasc.com/)
20:37:41	222822/222822	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:02:37%20GMT	https://www.theaasc.com/agitation-in-alzheimers-dementia	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/agitation-in-alzheimers-dementia.html	(from https://www.theaasc.com/)
20:37:42	76387/76387	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:02:37%20GMT	https://www.theaasc.com/aasc-development	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/aasc-development.html	(from https://www.theaasc.com/)
20:37:43	75533/75533	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:02:12%20GMT	https://www.theaasc.com/aasc-screener	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/aasc-screener.html	(from https://www.theaasc.com/)
20:37:43	57279/57279	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:02:38%20GMT	https://www.theaasc.com/resources	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/resources.html	(from https://www.theaasc.com/)
20:37:44	88820/88820	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:48:02%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/icons.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/icons.svg	(from https://www.theaasc.com/)
20:37:44	117948/117948	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hero-m.jpg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hero-m.jpg	(from https://www.theaasc.com/)
20:37:44	216639/216639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hero-d.jpg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hero-d.jpg	(from https://www.theaasc.com/)
20:37:44	5492/5492	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/neurology-stylized-icon.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/neurology-stylized-icon.svg	(from https://www.theaasc.com/)
20:37:44	4338/4338	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/people-stylized-icon.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/people-stylized-icon.svg	(from https://www.theaasc.com/)
20:37:44	3080/3080	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/pain-stylized-icon.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/pain-stylized-icon.svg	(from https://www.theaasc.com/)
20:37:45	1860/1860	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/callout-head-icon.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/callout-head-icon.svg	(from https://www.theaasc.com/)
20:37:45	28336/28336	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/caregiver.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/caregiver.svg	(from https://www.theaasc.com/)
